Record Date,Creditor Agency Name,Agency ID,Agency Site Type Code,Agency Site ID,Agency Site Name,Source Agency Alpha,Source Agency Numeric,Source Agency Site ID,Agency Name,Payment Agency ID,Agency Type Code,Payment Source Description,Payment Source Code,Payment Category Description,Payment Type Description,Payment Type Code,Payment Type ID,Debt Type Code,Debt Type Description,Taxable Indicator,Total Gross Amount,Total Net Amount,Total Gross Count,Total Net Count,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2022-10-01,NYS Dept of Taxation and Fin - SIT,252,State,NY01,NY-01-NYS DEPT. OF TAXATION & FINANCE,NY,51,01,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,ST,STATE TAX,Y,888382.23,879319.13,823,809,2023,1,2022,4,10,01
2022-10-01,NYS Dept of Taxation and Fin - SIT,252,State,NY01,NY-01-NYS DEPT. OF TAXATION & FINANCE,NY,47,01,USDA National Finance Center,122,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,ST,STATE TAX,Y,37.42,37.42,1,1,2023,1,2022,4,10,01
2022-10-01,NYS Dept of Taxation and Fin - SIT,252,State,NY01,NY-01-NYS DEPT. OF TAXATION & FINANCE,NY,46,01,Farm Service Agency,121,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,ST,STATE TAX,Y,11552.39,11552.39,9,9,2023,1,2022,4,10,01
2022-10-01,NYS Dept of Taxation and Fin - SIT,252,State,NY01,NY-01-NYS DEPT. OF TAXATION & FINANCE,NY,46,01,Farm Service Agency,121,Federal,Vendor payment,VEN,TDO,Vendor Check,VC,13,ST,STATE TAX,Y,891.00,891.00,2,2,2023,1,2022,4,10,01
2022-10-01,NYS Dept of Taxation and Fin - SIT,252,State,NY01,NY-01-NYS DEPT. OF TAXATION & FINANCE,NY,3W,01,District of Columbia Courts,111,State,Vendor payment,VEN,TDO,Vendor EFT,VE,13,ST,STATE TAX,Y,753.53,753.53,3,3,2023,1,2022,4,10,01
2022-10-01,US Army Corps of Engineers,23,State,1E01,1E-01-U.S. ARMY CORPS OF ENGINEERS,1E,04,01,Department of Veterans Affairs,4,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,38069.37,38069.37,1,1,2023,1,2022,4,10,01
2022-10-01,US Army Corps of Engineers,23,State,1E01,1E-01-U.S. ARMY CORPS OF ENGINEERS,1E,12,01,Defense Finance and Accounting Svc.,11,Federal,Salary,SAL,NTDO,Salary,NL,10,FN,FEDERAL NON-TAX,N,1043.05,1043.05,4,4,2023,1,2022,4,10,01
2022-10-01,US Army Corps of Engineers,23,State,1E01,1E-01-U.S. ARMY CORPS OF ENGINEERS,1E,18,01,Office of Personnel Management,17,Federal,Office of Personnel Management,OPM,TDO,OPM EFT,OE,8,FN,FEDERAL NON-TAX,N,740.03,740.03,3,3,2023,1,2022,4,10,01
2022-10-01,Department of the Navy,19,State,1A01,1A-01-DEPARTMENT OF THE NAVY,1A,04,01,Department of Veterans Affairs,4,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,25.00,25.00,1,1,2023,1,2022,4,10,01
2022-10-01,Department of the Navy,19,State,1A01,1A-01-DEPARTMENT OF THE NAVY,1A,27,01,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,503.70,503.70,3,3,2023,1,2022,4,10,01
2022-10-01,Department of the Navy,19,State,1A01,1A-01-DEPARTMENT OF THE NAVY,1A,51,01,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,FN,FEDERAL NON-TAX,N,46.80,46.80,1,1,2023,1,2022,4,10,01
2022-10-01,NYS Dept of Taxation and Fin - SIT,252,State,NY01,NY-01-NYS DEPT. OF TAXATION & FINANCE,NY,3U,01,Consumer Finance Protection Board,109,State,Vendor payment,VEN,TDO,Vendor EFT,VE,13,ST,STATE TAX,Y,2972.55,2972.55,5,5,2023,1,2022,4,10,01
2022-10-01,Navy Exchange Service CommandNEXCOM,16,Federal,17NX,17-NX-NAVY EXCHANGE SERVICE COMMAND,17,51,NX,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,FN,FEDERAL NON-TAX,N,724.71,200.47,4,2,2023,1,2022,4,10,01
2022-10-01,Navy Exchange Service CommandNEXCOM,16,Federal,17NX,17-NX-NAVY EXCHANGE SERVICE COMMAND,17,51,NX,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,FN,FEDERAL NON-TAX,N,3989.34,3078.43,4,3,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04L1,04-L1-CHICAGO (WS) VAMC 537,04,21,L1,Railroad Retirement Board,45,Federal,Railroad Benefit,RRB,TDO,RRB EFT,RE,9,FN,FEDERAL NON-TAX,N,103.19,103.19,1,1,2023,1,2022,4,10,01
2022-10-01,Army and Air Force Exchange Service,14,Federal,15E8,15-E8-ARMY & AIR FORCE EXCHANGE SERVICE,15,51,E8,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,FN,FEDERAL NON-TAX,N,0.00,-514.05,0,-1,2023,1,2022,4,10,01
2022-10-01,Navy Exchange Service CommandNEXCOM,16,Federal,17NX,17-NX-NAVY EXCHANGE SERVICE COMMAND,17,18,NX,Office of Personnel Management,17,Federal,Office of Personnel Management,OPM,TDO,OPM EFT,OE,8,FN,FEDERAL NON-TAX,N,286.31,286.31,3,3,2023,1,2022,4,10,01
2022-10-01,Navy Exchange Service CommandNEXCOM,16,Federal,17NX,17-NX-NAVY EXCHANGE SERVICE COMMAND,17,27,NX,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA Check,SC,11,FN,FEDERAL NON-TAX,N,244.65,244.65,1,1,2023,1,2022,4,10,01
2022-10-01,Army and Air Force Exchange Service,14,Federal,15E7,15-E7-ARMY & AIR FORCE EXCHANGE SERVICE,15,81,E7,Department of the Interior,163,Federal,Salary,SAL,NTDO,Salary,NL,10,FN,FEDERAL NON-TAX,N,1195.88,1195.88,5,5,2023,1,2022,4,10,01
2022-10-01,Army and Air Force Exchange Service,14,Federal,15E7,15-E7-ARMY & AIR FORCE EXCHANGE SERVICE,15,M2,E7,State of Maryland - SRP,233,State,State Tax,NSX,NTDO,State Tax,NX,6,FN,FEDERAL NON-TAX,N,284.00,284.00,1,1,2023,1,2022,4,10,01
2022-10-01,Army and Air Force Exchange Service,14,Federal,15E8,15-E8-ARMY & AIR FORCE EXCHANGE SERVICE,15,27,E8,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,2144.50,2144.50,11,11,2023,1,2022,4,10,01
2022-10-01,Army and Air Force Exchange Service,14,Federal,15E7,15-E7-ARMY & AIR FORCE EXCHANGE SERVICE,15,51,E7,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,FN,FEDERAL NON-TAX,N,4268.83,4268.83,7,7,2023,1,2022,4,10,01
2022-10-01,Army and Air Force Exchange Service,14,Federal,15E7,15-E7-ARMY & AIR FORCE EXCHANGE SERVICE,15,51,E7,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,FN,FEDERAL NON-TAX,N,14293.85,11622.30,12,11,2023,1,2022,4,10,01
2022-10-01,USDA Food and Nutrition Service,52,State,28CA,28-CA-CA DEPT OF SOCIAL SERVICES,28,09,CA,United States Department of Justice,9,Federal,Vendor payment,VEN,TDO,Vendor Check,VC,13,FN,FEDERAL NON-TAX,N,0.00,-136.66,0,-1,2023,1,2022,4,10,01
2022-10-01,Army and Air Force Exchange Service,14,Federal,15E2,15-E2-ARMY & AIR FORCE EXCHANGE SERVICE,15,O3,E2,Oregon Dept of Revenue - SRP,253,State,State Tax,NSX,NTDO,State Tax,NX,6,FN,FEDERAL NON-TAX,N,53.53,53.53,1,1,2023,1,2022,4,10,01
2022-10-01,Army and Air Force Exchange Service,14,Federal,15E2,15-E2-ARMY & AIR FORCE EXCHANGE SERVICE,15,51,E2,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,FN,FEDERAL NON-TAX,N,186.77,186.77,1,1,2023,1,2022,4,10,01
2022-10-01,Army and Air Force Exchange Service,14,Federal,15E2,15-E2-ARMY & AIR FORCE EXCHANGE SERVICE,15,51,E2,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,FN,FEDERAL NON-TAX,N,1431.57,1431.57,2,2,2023,1,2022,4,10,01
2022-10-01,Army and Air Force Exchange Service,14,Federal,15E2,15-E2-ARMY & AIR FORCE EXCHANGE SERVICE,15,27,E2,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,93.00,93.00,2,2,2023,1,2022,4,10,01
2022-10-01,Army and Air Force Exchange Service,14,Federal,15E0,15-E0-ARMY & AIR FORCE EXCHANGE SERVICE,15,W2,E0,West Virginia State Tax Deptartment,286,State,State Tax,NSX,NTDO,State Tax,NX,6,FN,FEDERAL NON-TAX,N,90.66,90.66,1,1,2023,1,2022,4,10,01
2022-10-01,Army and Air Force Exchange Service,14,Federal,15E0,15-E0-ARMY & AIR FORCE EXCHANGE SERVICE,15,O3,E0,Oregon Dept of Revenue - SRP,253,State,State Tax,NSX,NTDO,State Tax,NX,6,FN,FEDERAL NON-TAX,N,1955.99,1030.20,6,5,2023,1,2022,4,10,01
2022-10-01,Army and Air Force Exchange Service,14,Federal,15E0,15-E0-ARMY & AIR FORCE EXCHANGE SERVICE,15,NV,E0,Department of the Navy,251,State,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,68.97,68.97,1,1,2023,1,2022,4,10,01
2022-10-01,NYS Dept of Taxation and Fin - SIT,252,State,NY01,NY-01-NYS DEPT. OF TAXATION & FINANCE,NY,34,01,Environmental Protection Agency,84,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,ST,STATE TAX,Y,38.51,38.51,1,1,2023,1,2022,4,10,01
2022-10-01,NYS Dept of Taxation and Fin - SIT,252,State,NY01,NY-01-NYS DEPT. OF TAXATION & FINANCE,NY,32,01,U. S. Department of Commerce,82,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,ST,STATE TAX,Y,241.50,241.50,1,1,2023,1,2022,4,10,01
2022-10-01,NYS Dept of Taxation and Fin - SIT,252,State,NY01,NY-01-NYS DEPT. OF TAXATION & FINANCE,NY,31,01,National Science Foundation,81,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,ST,STATE TAX,Y,200.00,200.00,1,1,2023,1,2022,4,10,01
2022-10-01,NYS Dept of Taxation and Fin - SIT,252,State,NY01,NY-01-NYS DEPT. OF TAXATION & FINANCE,NY,29,01,Department of Commerce,53,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,ST,STATE TAX,Y,187.50,187.50,1,1,2023,1,2022,4,10,01
2022-10-01,NYS Dept of Taxation and Fin - SIT,252,State,NY01,NY-01-NYS DEPT. OF TAXATION & FINANCE,NY,27,01,Social Security Administration,51,Federal,Vendor payment,VEN,TDO,Vendor Check,VC,13,ST,STATE TAX,Y,13181.74,13181.74,9,9,2023,1,2022,4,10,01
2022-10-01,NYS Dept of Taxation and Fin - SIT,252,State,NY01,NY-01-NYS DEPT. OF TAXATION & FINANCE,NY,26,01,U.S. Customs & Border Protection,50,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,ST,STATE TAX,Y,5691.86,5691.86,3,3,2023,1,2022,4,10,01
2022-10-01,NYS Dept of Taxation and Fin - SIT,252,State,NY01,NY-01-NYS DEPT. OF TAXATION & FINANCE,NY,23,01,U.S. Department of State,47,Federal,Vendor payment,VEN,TDO,Vendor Check,VC,13,ST,STATE TAX,Y,562.85,562.85,1,1,2023,1,2022,4,10,01
2022-10-01,NYS Dept of Taxation and Fin - SIT,252,State,NY01,NY-01-NYS DEPT. OF TAXATION & FINANCE,NY,1W,01,Department of Justice,40,State,Vendor payment,VEN,TDO,Vendor Check,VC,13,ST,STATE TAX,Y,243.77,243.77,2,2,2023,1,2022,4,10,01
2022-10-01,Defense Finance and Accounting Svc.,11,Federal,12IN,12-IN-DEFENSE FINANCE AND ACCOUNTING SVC.,12,K2,IN,Commonwealth of Kentucky - SRP,221,State,State Vendor,NSV,NTDO,State Vendor,NS,5,FN,FEDERAL NON-TAX,N,329.30,329.30,3,3,2023,1,2022,4,10,01
2022-10-01,Defense Finance and Accounting Svc.,11,Federal,12IN,12-IN-DEFENSE FINANCE AND ACCOUNTING SVC.,12,M2,IN,State of Maryland - SRP,233,State,State Tax,NSX,NTDO,State Tax,NX,6,FN,FEDERAL NON-TAX,N,2525.08,2525.08,4,4,2023,1,2022,4,10,01
2022-10-01,NYS Dept of Taxation and Fin - SIT,252,State,NY01,NY-01-NYS DEPT. OF TAXATION & FINANCE,NY,1O,01,Admin. Ofc. of the U.S. Courts,32,State,Vendor payment,VEN,TDO,Vendor Check,VC,13,ST,STATE TAX,Y,1059.84,1059.84,1,1,2023,1,2022,4,10,01
2022-10-01,Defense Finance and Accounting Svc.,11,Federal,12IN,12-IN-DEFENSE FINANCE AND ACCOUNTING SVC.,12,51,IN,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,FN,FEDERAL NON-TAX,N,384701.88,355404.98,279,266,2023,1,2022,4,10,01
2022-10-01,Defense Finance and Accounting Svc.,11,Federal,12IN,12-IN-DEFENSE FINANCE AND ACCOUNTING SVC.,12,80,IN,Department of the Interior,162,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,529.26,529.26,2,2,2023,1,2022,4,10,01
2022-10-01,Defense Finance and Accounting Svc.,11,Federal,12IN,12-IN-DEFENSE FINANCE AND ACCOUNTING SVC.,12,81,IN,Department of the Interior,163,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,489.38,489.38,1,1,2023,1,2022,4,10,01
2022-10-01,Defense Finance and Accounting Svc.,11,Federal,12IN,12-IN-DEFENSE FINANCE AND ACCOUNTING SVC.,12,46,IN,Farm Service Agency,121,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,1173.52,1173.52,3,3,2023,1,2022,4,10,01
2022-10-01,Defense Finance and Accounting Svc.,11,Federal,12IN,12-IN-DEFENSE FINANCE AND ACCOUNTING SVC.,12,47,IN,USDA National Finance Center,122,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,2163.84,2163.84,4,4,2023,1,2022,4,10,01
2022-10-01,Defense Finance and Accounting Svc.,11,Federal,12IN,12-IN-DEFENSE FINANCE AND ACCOUNTING SVC.,12,51,IN,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,FN,FEDERAL NON-TAX,N,225917.13,224442.24,203,199,2023,1,2022,4,10,01
2022-10-01,NYS Dept of Taxation and Fin - SIT,252,State,NY01,NY-01-NYS DEPT. OF TAXATION & FINANCE,NY,1D,01,Transportation Security Admin.,22,State,Vendor payment,VEN,TDO,Vendor EFT,VE,13,ST,STATE TAX,Y,337.00,337.00,2,2,2023,1,2022,4,10,01
2022-10-01,NYS Dept of Taxation and Fin - SIT,252,State,NY01,NY-01-NYS DEPT. OF TAXATION & FINANCE,NY,1C,01,Department of Homeland Security,21,State,Vendor payment,VEN,TDO,Vendor EFT,VE,13,ST,STATE TAX,Y,265.15,265.15,1,1,2023,1,2022,4,10,01
2022-10-01,Defense Finance and Accounting Svc.,11,Federal,12IN,12-IN-DEFENSE FINANCE AND ACCOUNTING SVC.,12,2C,IN,Selective Service System,56,State,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,1641.58,1641.58,2,2,2023,1,2022,4,10,01
2022-10-01,Defense Finance and Accounting Svc.,11,Federal,12IN,12-IN-DEFENSE FINANCE AND ACCOUNTING SVC.,12,36,IN,Dept of Health and Human Services,86,Federal,NTDO Vendor,NTV,NTDO,NTDO Vendor,NV,7,FN,FEDERAL NON-TAX,N,4489.67,4489.67,6,6,2023,1,2022,4,10,01
2022-10-01,Defense Finance and Accounting Svc.,11,Federal,12IN,12-IN-DEFENSE FINANCE AND ACCOUNTING SVC.,12,3E,IN,"DFAS - GFEBS, P2P",93,State,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,1466.00,1466.00,2,2,2023,1,2022,4,10,01
2022-10-01,Defense Finance and Accounting Svc.,11,Federal,12IN,12-IN-DEFENSE FINANCE AND ACCOUNTING SVC.,12,21,IN,Railroad Retirement Board,45,Federal,Railroad Benefit,RRB,TDO,RRB EFT,RE,9,FN,FEDERAL NON-TAX,N,274.79,274.79,1,1,2023,1,2022,4,10,01
2022-10-01,Defense Finance and Accounting Svc.,11,Federal,12IN,12-IN-DEFENSE FINANCE AND ACCOUNTING SVC.,12,26,IN,U.S. Customs & Border Protection,50,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,780.89,780.89,2,2,2023,1,2022,4,10,01
2022-10-01,Defense Finance and Accounting Svc.,11,Federal,12IN,12-IN-DEFENSE FINANCE AND ACCOUNTING SVC.,12,27,IN,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA Check,SC,11,FN,FEDERAL NON-TAX,N,2736.18,2736.18,16,16,2023,1,2022,4,10,01
2022-10-01,Defense Finance and Accounting Svc.,11,Federal,12IN,12-IN-DEFENSE FINANCE AND ACCOUNTING SVC.,12,1C,IN,Department of Homeland Security,21,State,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,588.50,588.50,2,2,2023,1,2022,4,10,01
2022-10-01,Defense Finance and Accounting Svc.,11,Federal,12IN,12-IN-DEFENSE FINANCE AND ACCOUNTING SVC.,12,1D,IN,Transportation Security Admin.,22,State,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,387.00,81.27,2,1,2023,1,2022,4,10,01
2022-10-01,Defense Finance and Accounting Svc.,11,Federal,12IN,12-IN-DEFENSE FINANCE AND ACCOUNTING SVC.,12,1O,IN,Admin. Ofc. of the U.S. Courts,32,State,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,374.96,374.96,1,1,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04O8,04-O8-ST. LOUIS VAMC 657,04,3E,O8,"DFAS - GFEBS, P2P",93,State,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,48.78,48.78,1,1,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04O8,04-O8-ST. LOUIS VAMC 657,04,46,O8,Farm Service Agency,121,Federal,Vendor payment,VEN,TDO,Vendor Check,VC,13,FN,FEDERAL NON-TAX,N,50.57,50.57,1,1,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04O8,04-O8-ST. LOUIS VAMC 657,04,51,O8,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,FN,FEDERAL NON-TAX,N,806.47,806.47,3,3,2023,1,2022,4,10,01
2022-10-01,Defense Finance and Accounting Svc.,11,Federal,12IN,12-IN-DEFENSE FINANCE AND ACCOUNTING SVC.,12,12,IN,Defense Finance and Accounting Svc.,11,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,663.22,663.22,2,2,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04O8,04-O8-ST. LOUIS VAMC 657,04,N5,O8,NYS Dept of Tax'n and Finance - SRP,245,State,State Vendor,NSV,NTDO,State Vendor,NS,5,FN,FEDERAL NON-TAX,N,198.37,198.37,1,1,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04P1,04-P1-ALEXANDRIA VAMC 502,04,04,P1,Department of Veterans Affairs,4,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,3076.31,3076.31,2,2,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04P1,04-P1-ALEXANDRIA VAMC 502,04,27,P1,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,3586.75,3586.75,25,25,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04P2,04-P2-BILOXI VAMC 520,04,04,P2,Department of Veterans Affairs,4,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,697.48,697.48,8,8,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04P2,04-P2-BILOXI VAMC 520,04,12,P2,Defense Finance and Accounting Svc.,11,Federal,Salary,SAL,NTDO,Salary,NL,10,FN,FEDERAL NON-TAX,N,1533.95,1533.95,6,6,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04P2,04-P2-BILOXI VAMC 520,04,41,P2,United States Postal Service,116,Federal,Salary,SAL,NTDO,Salary,NL,10,FN,FEDERAL NON-TAX,N,188.52,188.52,1,1,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04P2,04-P2-BILOXI VAMC 520,04,51,P2,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,FN,FEDERAL NON-TAX,N,453.66,453.66,1,1,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04P2,04-P2-BILOXI VAMC 520,04,51,P2,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,FN,FEDERAL NON-TAX,N,482.52,482.52,3,3,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04P3,04-P3-FAYETTEVILLE VAMC 564,04,12,P3,Defense Finance and Accounting Svc.,11,Federal,Salary,SAL,NTDO,Salary,NL,10,FN,FEDERAL NON-TAX,N,167.34,167.34,1,1,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04P3,04-P3-FAYETTEVILLE VAMC 564,04,27,P3,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,2493.59,2493.59,24,24,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04P3,04-P3-FAYETTEVILLE VAMC 564,04,51,P3,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,FN,FEDERAL NON-TAX,N,305.99,305.99,1,1,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04P3,04-P3-FAYETTEVILLE VAMC 564,04,51,P3,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,FN,FEDERAL NON-TAX,N,782.87,782.87,2,2,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04P4,04-P4-HOUSTON VAMC 580,04,04,P4,Department of Veterans Affairs,4,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,446.56,446.56,5,5,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04R1,04-R1-ALBUQUERQUE VAMC 501,04,04,R1,Department of Veterans Affairs,4,Federal,Vendor payment,VEN,TDO,Vendor Check,VC,13,FN,FEDERAL NON-TAX,N,90.01,90.01,1,1,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04R1,04-R1-ALBUQUERQUE VAMC 501,04,04,R1,Department of Veterans Affairs,4,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,14129.45,14129.45,43,43,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04R3,04-R3-BIG SPRING VAMC 519,04,04,R3,Department of Veterans Affairs,4,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,156.84,156.84,2,2,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04R3,04-R3-BIG SPRING VAMC 519,04,27,R3,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,1333.33,1333.33,11,11,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04R3,04-R3-BIG SPRING VAMC 519,04,36,R3,Dept of Health and Human Services,86,Federal,NTDO Vendor,NTV,NTDO,NTDO Vendor,NV,7,FN,FEDERAL NON-TAX,N,8416.44,8416.44,2,2,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04R4,04-R4-CARL T. HAYDEN VAMC 644,04,51,R4,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,FN,FEDERAL NON-TAX,N,91.06,91.06,1,1,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04R5,04-R5-PRESCOTT VAMC 649,04,04,R5,Department of Veterans Affairs,4,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,1935.16,1935.16,1,1,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04R6,04-R6-TUCSON VAMC 678,04,12,R6,Defense Finance and Accounting Svc.,11,Federal,Salary,SAL,NTDO,Salary,NL,10,FN,FEDERAL NON-TAX,N,2.01,2.01,1,1,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04R6,04-R6-TUCSON VAMC 678,04,18,R6,Office of Personnel Management,17,Federal,Office of Personnel Management,OPM,TDO,OPM EFT,OE,8,FN,FEDERAL NON-TAX,N,99.00,99.00,1,1,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04R6,04-R6-TUCSON VAMC 678,04,27,R6,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,2378.18,2378.18,13,13,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04R6,04-R6-TUCSON VAMC 678,04,51,R6,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,FN,FEDERAL NON-TAX,N,924.83,484.88,3,2,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04R6,04-R6-TUCSON VAMC 678,04,51,R6,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,FN,FEDERAL NON-TAX,N,974.88,974.88,2,2,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04R7,04-R7-EL PASO VA HEALTH CARE CENTER 756,04,04,R7,Department of Veterans Affairs,4,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,538.41,538.41,2,2,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04R7,04-R7-EL PASO VA HEALTH CARE CENTER 756,04,27,R7,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,1478.19,1478.19,12,12,2023,1,2022,4,10,01
